,match_id,season,team1,team2,toss_winner,toss_decision,match_winner,winner_wickets,winner_runs,player_of_match,venue,outcome,method,eliminator,team1_win_percentage_against_team2,avg_1st_innings,avg_2nd_innings
257,767,2020,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,field,Sunrisers Hyderabad,5.0,0.0,Sandeep Sharma,Sharjah Cricket Stadium,Normal,Not D/L,NA,50.0,159.0,148.0
258,766,2020,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,0.0,10.0,RA Tripathi,Sheikh Zayed Stadium,Normal,Not D/L,NA,35.71,159.0,146.0
259,765,2020,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,field,Delhi Capitals,0.0,46.0,R Ashwin,Sharjah Cricket Stadium,Normal,Not D/L,NA,33.33,159.0,148.0
260,764,2020,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,5.0,0.0,SA Yadav,Sheikh Zayed Stadium,Normal,Not D/L,NA,40.62,159.0,146.0
261,763,2020,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,field,Punjab Kings,0.0,12.0,CJ Jordan,Dubai International Cricket Stadium,Normal,Not D/L,NA,66.67,164.0,149.0
262,762,2020,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Kolkata Knight Riders,0.0,47.5,CV Varun,Sheikh Zayed Stadium,Normal,Not D/L,NA,30.0,159.0,146.0
263,761,2020,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,field,Rajasthan Royals,0.0,16.0,SV Samson,Sharjah Cricket Stadium,Normal,Not D/L,NA,53.57,159.0,148.0
264,760,2020,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Sunrisers Hyderabad,10.0,0.0,S Nadeem,Sharjah Cricket Stadium,Normal,Not D/L,NA,42.86,159.0,148.0
265,759,2020,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,Royal Challengers Bangalore,8.0,0.0,Mohammed Siraj,Sheikh Zayed Stadium,Normal,Not D/L,NA,56.25,159.0,146.0
266,758,2020,Punjab Kings,Delhi Capitals,Kings XI Punjab,field,NA,0.0,0.0,MP Stoinis,Dubai International Cricket Stadium,tie,Not D/L,Delhi Capitals,30.0,164.0,149.0
267,757,2020,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,5.0,0.0,AT Rayudu,Sheikh Zayed Stadium,Normal,Not D/L,NA,44.44,159.0,146.0
268,756,2019,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,0.0,1.0,JJ Bumrah,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,44.44,159.0,148.0
269,755,2019,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Chennai Super Kings,6.0,0.0,F du Plessis,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Normal,Not D/L,NA,63.64,157.0,131.0
270,754,2019,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,2.0,0.0,RR Pant,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Normal,Not D/L,NA,36.36,157.0,131.0
271,753,2019,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Mumbai Indians,6.0,0.0,SA Yadav,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,44.44,163.0,150.0
272,752,2019,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,9.0,0.0,HH Pandya,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,28.12,169.0,159.0
273,751,2019,Punjab Kings,Chennai Super Kings,Kings XI Punjab,field,Punjab Kings,6.0,0.0,KL Rahul,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,42.86,168.0,157.0
274,750,2019,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,4.0,0.0,SO Hetmyer,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,50.0,171.0,153.0
275,749,2019,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,Delhi Capitals,5.0,0.0,A Mishra,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,33.33,175.0,161.0
276,748,2019,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,7.0,0.0,Shubman Gill,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,65.62,168.0,157.0
277,747,2019,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,NA,0.0,0.0,JJ Bumrah,"Wankhede Stadium, Mumbai",tie,Not D/L,Mumbai Indians,42.86,169.0,159.0
278,746,2019,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,0.0,47.5,MS Dhoni,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,63.64,163.0,150.0
279,745,2019,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,NA,0.0,0.0,NA,"M Chinnaswamy Stadium, Bengaluru",no result,Not D/L,NA,51.72,171.0,153.0
280,744,2019,Sunrisers Hyderabad,Punjab Kings,Kings XI Punjab,field,Sunrisers Hyderabad,0.0,45.0,DA Warner,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,66.67,159.0,148.0
281,743,2019,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Kolkata Knight Riders,0.0,34.0,AD Russell,"Eden Gardens, Kolkata",Normal,Not D/L,NA,28.12,164.0,150.0
282,742,2019,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,0.0,16.0,S Dhawan,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,44.44,175.0,161.0
283,741,2019,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,7.0,0.0,JD Unadkat,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,50.0,159.0,145.0
284,740,2019,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Mumbai Indians,0.0,46.0,RG Sharma,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,44.44,163.0,150.0
285,739,2019,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,3.0,0.0,VR Aaron,"Eden Gardens, Kolkata",Normal,Not D/L,NA,51.85,164.0,150.0
286,738,2019,Punjab Kings,Royal Challengers Bangalore,Kings XI Punjab,field,Royal Challengers Bangalore,0.0,17.0,AB de Villiers,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,54.84,171.0,153.0
287,737,2019,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,6.0,0.0,SR Watson,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,26.32,163.0,150.0
288,736,2019,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,6.0,0.0,RR Pant,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,33.33,159.0,145.0
289,735,2019,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Royal Challengers Bangalore,0.0,1.0,PA Patel,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,66.67,171.0,153.0
290,734,2019,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,9.0,0.0,KK Ahmed,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,60.0,159.0,148.0
291,733,2019,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,5.0,0.0,SS Iyer,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,30.0,175.0,161.0
292,732,2019,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Rajasthan Royals,5.0,0.0,SPD Smith,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,44.44,159.0,145.0
293,731,2019,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Royal Challengers Bangalore,0.0,10.0,V Kohli,"Eden Gardens, Kolkata",Normal,Not D/L,NA,56.25,164.0,150.0
294,730,2019,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Mumbai Indians,0.0,40.0,HH Pandya,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,63.64,175.0,161.0
295,729,2019,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,bat,Sunrisers Hyderabad,6.0,0.0,DA Warner,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,26.32,159.0,148.0
296,728,2019,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Punjab Kings,0.0,12.0,R Ashwin,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,38.46,168.0,157.0
297,727,2019,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,5.0,0.0,SL Malinga,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,40.62,169.0,159.0
298,726,2019,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,field,Delhi Capitals,0.0,39.0,KMA Paul,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,36.36,159.0,148.0
299,725,2019,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,5.0,0.0,Imran Tahir,"Eden Gardens, Kolkata",Normal,Not D/L,NA,35.71,164.0,150.0
300,724,2019,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,8.0,0.0,AB de Villiers,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,54.84,168.0,157.0
301,723,2019,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Rajasthan Royals,4.0,0.0,JC Buttler,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,44.44,169.0,159.0
302,722,2019,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,7.0,0.0,S Dhawan,"Eden Gardens, Kolkata",Normal,Not D/L,NA,30.0,164.0,150.0
303,721,2019,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,field,Chennai Super Kings,4.0,0.0,MS Dhoni,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,53.57,159.0,145.0
304,720,2019,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,3.0,0.0,KA Pollard,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,45.16,169.0,159.0
305,719,2019,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,7.0,0.0,DL Chahar,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,35.71,163.0,150.0
306,718,2019,Sunrisers Hyderabad,Punjab Kings,Kings XI Punjab,field,Punjab Kings,6.0,0.0,KL Rahul,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,66.67,168.0,157.0
307,717,2019,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,8.0,0.0,HF Gurney,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,51.85,159.0,145.0
308,716,2019,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,4.0,0.0,K Rabada,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,44.44,171.0,153.0
309,715,2019,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Mumbai Indians,0.0,40.0,AS Joseph,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,42.86,159.0,148.0
310,714,2019,Punjab Kings,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,0.0,22.0,Harbhajan Singh,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,42.86,163.0,150.0
311,713,2019,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,5.0,0.0,AD Russell,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,56.25,171.0,153.0
312,712,2019,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,field,Sunrisers Hyderabad,5.0,0.0,JM Bairstow,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,36.36,175.0,161.0
313,711,2019,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Mumbai Indians,0.0,37.0,HH Pandya,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,44.44,169.0,159.0
314,710,2019,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,7.0,0.0,S Gopal,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,51.72,159.0,145.0
315,709,2019,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Punjab Kings,0.0,14.0,SM Curran,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,30.0,168.0,157.0
316,708,2019,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,0.0,8.0,MS Dhoni,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,53.57,163.0,150.0
317,707,2019,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,0.0,47.5,JM Bairstow,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,50.0,159.0,148.0
318,706,2019,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,NA,0.0,0.0,PP Shaw,"Arun Jaitley Stadium, Delhi",tie,Not D/L,Delhi Capitals,30.0,175.0,161.0
319,705,2019,Punjab Kings,Mumbai Indians,Kings XI Punjab,field,Punjab Kings,8.0,0.0,MA Agarwal,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,45.16,168.0,157.0
320,704,2019,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,bat,Sunrisers Hyderabad,5.0,0.0,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,50.0,159.0,148.0
321,703,2019,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,0.0,6.0,JJ Bumrah,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,40.62,171.0,153.0
322,702,2019,Kolkata Knight Riders,Punjab Kings,Kings XI Punjab,field,Kolkata Knight Riders,0.0,28.0,AD Russell,"Eden Gardens, Kolkata",Normal,Not D/L,NA,65.62,164.0,150.0
323,701,2019,Chennai Super Kings,Delhi Capitals,Delhi Capitals,bat,Chennai Super Kings,6.0,0.0,SR Watson,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,63.64,175.0,161.0
324,700,2019,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Punjab Kings,0.0,14.0,CH Gayle,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,38.46,159.0,145.0
325,699,2019,Mumbai Indians,Delhi Capitals,Mumbai Indians,field,Delhi Capitals,0.0,37.0,RR Pant,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,63.64,169.0,159.0
326,698,2019,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Kolkata Knight Riders,6.0,0.0,AD Russell,"Eden Gardens, Kolkata",Normal,Not D/L,NA,60.0,164.0,150.0
327,697,2019,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,7.0,0.0,Harbhajan Singh,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,66.67,163.0,150.0
328,696,2018,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,8.0,0.0,SR Watson,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,26.32,169.0,159.0
329,695,2018,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Sunrisers Hyderabad,0.0,14.0,Rashid Khan,"Eden Gardens, Kolkata",Normal,Not D/L,NA,60.0,164.0,150.0
330,694,2018,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,0.0,25.0,AD Russell,"Eden Gardens, Kolkata",Normal,Not D/L,NA,51.85,164.0,150.0
331,693,2018,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,2.0,0.0,F du Plessis,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,26.32,169.0,159.0
332,692,2018,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,5.0,0.0,L Ngidi,Maharashtra Cricket Association Stadium,Normal,Not D/L,NA,42.86,168.0,149.0
333,691,2018,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,bat,Delhi Daredevils,0.0,11.0,A Mishra,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,50.0,175.0,161.0
334,690,2018,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Kolkata Knight Riders,5.0,0.0,CA Lynn,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,60.0,159.0,148.0
335,689,2018,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,0.0,30.0,S Gopal,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,51.72,159.0,145.0
336,688,2018,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,Delhi Daredevils,0.0,34.0,HV Patel,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,33.33,175.0,161.0
337,687,2018,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,field,Royal Challengers Bangalore,0.0,14.0,AB de Villiers,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,50.0,171.0,153.0
338,686,2018,Punjab Kings,Mumbai Indians,Kings XI Punjab,field,Mumbai Indians,0.0,3.0,JJ Bumrah,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,45.16,169.0,159.0
339,685,2018,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,6.0,0.0,Kuldeep Yadav,"Eden Gardens, Kolkata",Normal,Not D/L,NA,51.85,164.0,150.0
340,684,2018,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,10.0,0.0,UT Yadav,Holkar Cricket Stadium,Normal,Not D/L,NA,54.84,160.0,159.0
341,683,2018,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Rajasthan Royals,7.0,0.0,JC Buttler,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,44.44,169.0,159.0
342,682,2018,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,8.0,0.0,AT Rayudu,Maharashtra Cricket Association Stadium,Normal,Not D/L,NA,26.32,168.0,149.0
343,681,2018,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,5.0,0.0,AB de Villiers,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,28.57,175.0,161.0
344,680,2018,Kolkata Knight Riders,Punjab Kings,Kings XI Punjab,field,Kolkata Knight Riders,0.0,31.0,SP Narine,Holkar Cricket Stadium,Normal,Not D/L,NA,65.62,160.0,159.0
345,679,2018,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,4.0,0.0,JC Buttler,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,53.57,159.0,145.0
346,678,2018,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,Sunrisers Hyderabad,9.0,0.0,S Dhawan,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,66.67,175.0,161.0
347,677,2018,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,0.0,47.5,Ishan Kishan,"Eden Gardens, Kolkata",Normal,Not D/L,NA,28.12,164.0,150.0
348,676,2018,Punjab Kings,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,0.0,15.0,JC Buttler,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,38.46,159.0,145.0
349,675,2018,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,0.0,5.0,KS Williamson,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,50.0,159.0,148.0
350,674,2018,Punjab Kings,Rajasthan Royals,Kings XI Punjab,field,Punjab Kings,6.0,0.0,Mujeeb Ur Rahman,Holkar Cricket Stadium,Normal,Not D/L,NA,38.46,160.0,159.0
351,673,2018,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,0.0,13.0,HH Pandya,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,28.12,169.0,159.0
352,672,2018,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,Sunrisers Hyderabad,7.0,0.0,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,66.67,159.0,148.0
353,671,2018,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,6.0,0.0,RA Jadeja,Maharashtra Cricket Association Stadium,Normal,Not D/L,NA,66.67,168.0,149.0
354,670,2018,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,6.0,0.0,SA Yadav,Holkar Cricket Stadium,Normal,Not D/L,NA,45.16,160.0,159.0
355,669,2018,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,6.0,0.0,SP Narine,"Eden Gardens, Kolkata",Normal,Not D/L,NA,35.71,164.0,150.0
356,668,2018,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Delhi Daredevils,0.0,4.0,RR Pant,"Arun Jaitley Stadium, Delhi",Normal,D/L,NA,38.89,175.0,161.0
357,667,2018,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,0.0,14.0,TG Southee,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,40.62,171.0,153.0
358,666,2018,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,field,Chennai Super Kings,0.0,13.0,SR Watson,Maharashtra Cricket Association Stadium,Normal,Not D/L,NA,33.33,168.0,149.0
359,665,2018,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,6.0,0.0,CA Lynn,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,56.25,171.0,153.0
360,664,2018,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,0.0,11.0,KS Williamson,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,50.0,159.0,145.0
361,663,2018,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,8.0,0.0,RG Sharma,Maharashtra Cricket Association Stadium,Normal,Not D/L,NA,44.44,168.0,149.0
362,662,2018,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,field,Delhi Daredevils,0.0,47.5,SS Iyer,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,61.9,175.0,161.0
363,661,2018,Sunrisers Hyderabad,Punjab Kings,Kings XI Punjab,field,Sunrisers Hyderabad,0.0,13.0,AS Rajpoot,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,66.67,159.0,148.0
364,660,2018,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,5.0,0.0,MS Dhoni,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,66.67,171.0,153.0
365,659,2018,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,0.0,31.0,Rashid Khan,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,42.86,169.0,159.0
366,658,2018,Delhi Daredevils,Punjab Kings,Delhi Daredevils,field,Punjab Kings,0.0,4.0,AS Rajpoot,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,40.91,175.0,161.0
367,657,2018,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Rajasthan Royals,3.0,0.0,JC Archer,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,44.44,159.0,145.0
368,656,2018,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Chennai Super Kings,0.0,4.0,AT Rayudu,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,26.32,159.0,148.0
369,655,2018,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,6.0,0.0,AB de Villiers,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,28.57,171.0,153.0
370,654,2018,Kolkata Knight Riders,Punjab Kings,Kings XI Punjab,field,Punjab Kings,9.0,0.0,KL Rahul,"Eden Gardens, Kolkata",Normal,D/L,NA,65.62,164.0,150.0
371,653,2018,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,0.0,47.5,SR Watson,Maharashtra Cricket Association Stadium,Normal,Not D/L,NA,53.57,168.0,149.0
372,652,2018,Sunrisers Hyderabad,Punjab Kings,Kings XI Punjab,bat,Punjab Kings,0.0,15.0,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,66.67,168.0,157.0
373,651,2018,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,7.0,0.0,N Rana,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,51.85,159.0,145.0
374,650,2018,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,0.0,46.0,RG Sharma,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,40.62,169.0,159.0
375,649,2018,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,Kolkata Knight Riders,0.0,47.5,N Rana,"Eden Gardens, Kolkata",Normal,Not D/L,NA,61.9,164.0,150.0
376,648,2018,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Punjab Kings,0.0,4.0,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,42.86,168.0,157.0
377,647,2018,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Rajasthan Royals,0.0,19.0,SV Samson,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,51.72,171.0,153.0
378,646,2018,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,5.0,0.0,B Stanlake,"Eden Gardens, Kolkata",Normal,Not D/L,NA,60.0,164.0,150.0
379,645,2018,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,field,Delhi Daredevils,7.0,0.0,JJ Roy,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,50.0,169.0,159.0
